,utility,niter,time
0,125090.33199732241,259,0.055472373962402344
1,119901.34229444012,211,0.03976130485534668
2,125931.67524434479,248,0.046476125717163086
3,122230.12692729192,250,0.047505855560302734
4,121564.15064725383,223,0.04680943489074707
5,119363.20634421805,226,0.043024301528930664
6,123610.58461865036,261,0.05478692054748535
7,125205.61404114295,282,0.05501294136047363
8,123312.97892133835,290,0.0547943115234375
9,117344.46610396412,222,0.048755645751953125
10,121858.5050206951,242,0.0514674186706543
11,116808.01503278944,217,0.041626930236816406
12,122315.90453219657,250,0.04806995391845703
13,123652.41351939921,212,0.04215049743652344
14,122477.22925681205,265,0.05016827583312988
15,119132.51445042946,199,0.037420034408569336
16,123690.49797521715,237,0.04901695251464844
17,118461.93648415213,243,0.05023813247680664
18,124650.25005725973,221,0.04946136474609375
19,125953.1590401769,262,0.06142425537109375
20,128244.88058563042,254,0.05015254020690918
21,119740.66050226912,211,0.04202747344970703
22,121863.07037501899,240,0.04659724235534668
23,124898.42178811909,266,0.05361366271972656
24,126758.53295263827,253,0.05108046531677246
25,121293.23626999732,224,0.04463386535644531
26,122643.57818983341,229,0.04825568199157715
27,124838.88795847334,245,0.04931330680847168
28,122288.77804288047,262,0.055103302001953125
29,126165.99232791743,272,0.05353808403015137
30,119171.7169768851,239,0.049195051193237305
31,122061.19655773259,239,0.04947233200073242
32,127393.57020380726,250,0.04758167266845703
33,123068.90812319398,257,0.05022764205932617
34,121729.45234005134,257,0.04710578918457031
35,119261.54706523306,253,0.04657340049743652
36,122781.6281886606,236,0.04805588722229004
37,127535.81862291199,257,0.050519704818725586
38,126240.74611952667,233,0.04637002944946289
39,118694.7935856334,259,0.048853158950805664
40,128223.08409985814,255,0.047955989837646484
41,123208.140262814,253,0.051404714584350586
42,122210.31835913159,243,0.04792284965515137
43,123643.97414451168,275,0.05503535270690918
44,123747.43546544944,276,0.05354809761047363
45,123505.75597786228,201,0.03781318664550781
46,121125.68775478721,236,0.0471043586730957
