,utility,niter,time
0,29910.580077627666,94,0.07107663154602051
1,31294.251274715083,90,0.06554508209228516
2,30890.392627460762,87,0.07421660423278809
3,30489.960868188136,95,0.06919527053833008
4,30045.531112704117,82,0.05720162391662598
5,30828.65694854885,90,0.0639035701751709
6,28864.13606047915,92,0.07358884811401367
7,29190.824942287647,78,0.05277681350708008
8,31231.388870217706,118,0.09520363807678223
9,31353.963307554546,88,0.06450009346008301
10,30549.521356189838,86,0.06653594970703125
11,29610.072327621874,71,0.047997236251831055
12,27064.395104384406,68,0.04684805870056152
13,29193.534620748233,65,0.04436492919921875
14,32209.260060964945,124,0.08337521553039551
15,30854.86408315248,87,0.05775046348571777
16,32428.006583220442,102,0.07896590232849121
17,31325.631222360236,112,0.07986807823181152
18,30425.595699805745,87,0.06037402153015137
19,29644.843767816994,82,0.05633950233459473
20,30909.397549106223,103,0.07385087013244629
21,31519.119706499372,98,0.06925201416015625
22,27844.17592846338,58,0.047724246978759766
23,30607.414656446515,87,0.05826210975646973
24,30731.533271351007,105,0.07126498222351074
25,31698.681672655104,85,0.05865049362182617
26,32427.38133355936,93,0.07167315483093262
27,31626.069477117853,89,0.05961966514587402
28,29563.597256439727,98,0.06735420227050781
29,30237.11546031559,66,0.046681880950927734
30,30410.250436403985,68,0.04627060890197754
31,29762.483930954146,99,0.06743884086608887
32,30772.149083631517,75,0.04951024055480957
33,29119.540361323434,77,0.05769181251525879
34,29172.553849666132,77,0.05380654335021973
35,32091.530684183384,95,0.06535887718200684
36,31622.84183715937,77,0.05017423629760742
37,32496.36530132521,97,0.06681656837463379
38,30322.56464187065,91,0.06181955337524414
39,29625.201203068704,74,0.05040407180786133
40,29217.894136507646,70,0.04805397987365723
41,31467.74263380737,92,0.06994009017944336
42,30211.321157382165,83,0.0698707103729248
43,29333.537378610872,82,0.05717182159423828
44,31643.763823862806,115,0.07072615623474121
45,32478.61213105642,111,0.06830477714538574
46,28947.997819022094,70,0.04295063018798828
47,31979.522987104465,94,0.06524848937988281
48,30397.292638509884,85,0.056349754333496094
49,29133.677840559787,75,0.05342698097229004
50,28015.815681821703,70,0.04922914505004883
51,32033.367942590638,103,0.06336045265197754
52,29932.005610075645,90,0.06208348274230957
53,32187.706362318942,141,0.09327244758605957
54,31051.536484448065,99,0.05960345268249512
55,29453.34300844897,92,0.0544438362121582
56,32061.39405216246,91,0.05434012413024902
57,31157.90545268225,79,0.049169301986694336
58,29094.232576002294,87,0.05853080749511719
59,32414.425334853535,116,0.06907200813293457
60,30751.841310658143,101,0.06138420104980469
61,31315.05577251991,110,0.07355761528015137
62,30509.782267703027,117,0.0729377269744873
63,29672.778616017255,79,0.04849648475646973
64,30959.426009985335,99,0.059455156326293945
65,32870.821967597454,111,0.07176613807678223
66,30487.17725470691,96,0.06348419189453125
67,31632.462515070896,97,0.05881333351135254
68,32764.076702027054,102,0.06369447708129883
69,27739.238697133096,72,0.05189251899719238
70,32280.00894119234,107,0.07172870635986328
71,29850.872513504677,84,0.05237603187561035
72,28962.19956941154,69,0.04234600067138672
73,33049.13739092283,93,0.05811667442321777
74,28205.65811816662,68,0.051545143127441406
75,31860.58091168123,107,0.07891535758972168
76,29984.088439211235,94,0.06297183036804199
77,31947.560729117227,102,0.06913304328918457
78,30802.838481393694,79,0.05386209487915039
79,31486.657637705473,96,0.06171846389770508
80,31400.49269340075,98,0.059552907943725586
81,29789.266570141583,84,0.053177595138549805
82,28830.81417842731,84,0.05801820755004883
83,30313.39613198525,91,0.06208372116088867
84,30352.162007472878,87,0.05715060234069824
85,28753.04532729368,76,0.04875349998474121
86,29797.280454718868,88,0.055326223373413086
87,29636.461114964073,87,0.05892229080200195
88,29693.24216321223,87,0.05664563179016113
89,31674.79820743775,93,0.05570268630981445
90,29102.147315006972,82,0.0490572452545166
91,32409.98141830257,117,0.07731437683105469
92,29871.70003049074,89,0.05580639839172363
93,28505.23513705962,104,0.0654764175415039
94,31733.226540064403,84,0.053308963775634766
95,30357.412353295542,86,0.05840110778808594
96,30843.68182716312,82,0.05645465850830078
97,30026.41662856751,84,0.053440093994140625
98,30030.78897106019,93,0.05642342567443848
99,31050.55809825819,80,0.05114126205444336
100,27784.65273961526,60,0.04547882080078125
101,29542.80572294038,91,0.059171199798583984
102,29758.782873902383,87,0.054665327072143555
103,31509.17717861785,77,0.048150062561035156
104,29094.642416531693,72,0.04776906967163086
105,31698.619409297076,107,0.08079051971435547
106,33243.89317903963,107,0.06995272636413574
107,31575.289494480632,105,0.06324434280395508
108,30660.154851496456,108,0.07725691795349121
109,29771.891896860216,85,0.06511425971984863
110,31293.5000816157,90,0.05843400955200195
111,30835.26008728544,100,0.06310486793518066
112,30261.601534733276,98,0.06320762634277344
113,28887.081351189183,88,0.0627596378326416
114,30045.043765422684,84,0.057451725006103516
115,28954.248218068602,66,0.039385080337524414
116,32842.8736666014,87,0.05518841743469238
117,31616.976397412083,78,0.05227041244506836
118,30678.260667692983,106,0.06701135635375977
119,27015.915626109407,84,0.0525050163269043
120,30111.357028330123,75,0.048296213150024414
121,31455.695902195606,92,0.05632185935974121
122,28180.93819783599,87,0.054923295974731445
123,30047.113505497153,79,0.05320930480957031
124,31562.325954238084,112,0.07654833793640137
125,30002.588139260697,105,0.07045912742614746
126,30143.39302309821,78,0.0485844612121582
127,28095.038784322813,80,0.048941850662231445
128,30121.47394451048,90,0.05360770225524902
129,30110.629227123183,89,0.05467629432678223
130,32705.665900510852,91,0.05577993392944336
131,31294.749115865634,87,0.05612373352050781
132,29738.12450334162,94,0.0632164478302002
133,30942.607235462663,80,0.05411982536315918
134,31349.50949483627,90,0.058109283447265625
135,29808.815503376674,86,0.058443546295166016
136,29779.023893283247,80,0.05045270919799805
137,29452.877808149948,82,0.052438974380493164
138,31520.062311333193,89,0.057192325592041016
139,31466.03215313678,104,0.06650114059448242
140,31925.16151898565,81,0.04808926582336426
141,28628.356548972548,70,0.043711185455322266
142,29885.530543233286,83,0.06102347373962402
143,31063.682059449307,96,0.06431174278259277
144,32622.868620038134,105,0.07623028755187988
145,31579.74786867605,87,0.06001687049865723
146,29636.41191771866,93,0.06223344802856445
147,29402.508935053942,68,0.04371356964111328
148,28813.306931002695,75,0.0487825870513916
149,30620.786952472692,84,0.055216312408447266
150,31881.82812556546,97,0.0630948543548584
151,30081.76825853874,86,0.05833721160888672
152,29857.685547544475,85,0.05744338035583496
153,30442.977239821124,86,0.05387520790100098
154,28799.732585507914,76,0.04890704154968262
155,32104.399199106672,101,0.06938004493713379
156,30976.47436799042,105,0.06599831581115723
157,30392.966593279987,79,0.05041193962097168
158,30551.68879172405,84,0.05046367645263672
159,31585.455305970558,86,0.05479621887207031
160,31128.515315110955,86,0.05880880355834961
161,29039.446243899005,87,0.06571388244628906
162,30149.404543158736,84,0.05098533630371094
163,30691.2532096749,96,0.060759544372558594
164,31300.151811330998,102,0.06690645217895508
165,29854.342005464056,77,0.05587482452392578
166,29011.408818297245,84,0.05980491638183594
167,29684.8860988387,86,0.0545191764831543
168,30068.304786076562,78,0.051802873611450195
169,30926.481610390285,90,0.07015347480773926
170,29643.70160717209,88,0.059674978256225586
171,31080.019966848064,104,0.06392621994018555
172,32219.419730061803,100,0.05916953086853027
173,28669.67540754559,71,0.042612552642822266
174,30109.34594061273,81,0.050249338150024414
175,31022.715093550356,77,0.04755687713623047
176,29397.0682194071,94,0.05594825744628906
177,27470.78977230926,72,0.044661760330200195
178,32132.3136135552,101,0.06745481491088867
179,30246.277879031742,88,0.062094688415527344
180,29838.536025244375,69,0.047783851623535156
181,29574.437910796627,80,0.05279397964477539
182,32716.58826158958,98,0.062201738357543945
183,30579.419338343105,103,0.06583833694458008
184,28875.920811204327,80,0.05497598648071289
185,30531.19335198759,76,0.049814462661743164
186,29956.875775992175,74,0.04987740516662598
187,32828.50695078828,106,0.07065105438232422
188,31548.20592217995,75,0.05958366394042969
189,31957.122792850478,94,0.06076955795288086
190,30070.953430405512,86,0.05981922149658203
191,30954.974176941556,100,0.06764626502990723
192,29618.57415869724,100,0.06627392768859863
193,30711.372312959928,96,0.06034040451049805
194,29150.560209707615,76,0.05331563949584961
195,31015.57216869908,88,0.060034990310668945
196,29284.37528851189,68,0.04800891876220703
197,30133.355255534327,92,0.06287527084350586
198,29145.671147260768,76,0.053345441818237305
199,31838.074168681236,99,0.06405019760131836
200,31745.564698421655,86,0.06317734718322754
201,28500.86542854257,78,0.05230402946472168
202,29083.838634875116,85,0.05456280708312988
203,31098.89779746131,102,0.06219601631164551
204,28432.55394910617,77,0.04571270942687988
205,29975.095529809914,99,0.0682213306427002
206,29827.483130431883,93,0.06125020980834961
207,31660.955257155612,96,0.0584714412689209
208,31877.86964487807,109,0.07555103302001953
209,32162.552022698783,93,0.06545329093933105
210,30163.71074358601,97,0.06677532196044922
211,32041.3454887293,110,0.07534337043762207
212,30747.626259499226,87,0.05687403678894043
213,30578.723200450524,89,0.0760183334350586
214,31875.35012626968,95,0.06995844841003418
215,31053.558259711383,79,0.05293869972229004
216,31087.28017770719,115,0.10408186912536621
217,29089.351242879282,93,0.06181478500366211
218,30182.165214805016,82,0.052504539489746094
219,31591.936713160467,103,0.06588029861450195
220,30626.3084038702,85,0.057366132736206055
221,30569.90571829413,105,0.07118010520935059
222,31481.889935938216,92,0.06103062629699707
223,29823.368947671097,69,0.04568815231323242
224,30887.57770236364,77,0.0467374324798584
225,29457.400936535687,84,0.054264068603515625
226,31469.492875470216,94,0.0622258186340332
227,28964.61139596463,71,0.04754304885864258
228,30669.132004142622,80,0.0519406795501709
229,30250.01781827541,79,0.04724383354187012
230,30999.01091634736,103,0.06749439239501953
231,32494.328091102827,100,0.06659150123596191
232,28021.954335287533,75,0.052828311920166016
233,30924.42496156867,104,0.06574392318725586
234,29130.209090521363,101,0.06049609184265137
235,30365.52299921182,88,0.059052228927612305
236,29601.659476647834,75,0.050660133361816406
237,30685.669886384967,73,0.06009626388549805
238,29886.380282402286,91,0.09055709838867188
239,28950.89833009612,67,0.05028891563415527
240,28363.601473826697,71,0.04887104034423828
241,30238.058483721812,93,0.0607302188873291
242,30566.620168256257,95,0.06760525703430176
243,31787.450545259642,124,0.07998108863830566
244,32697.947878163075,117,0.08143782615661621
245,29013.854518388845,77,0.04708695411682129
246,29740.721442000406,86,0.06097579002380371
247,29793.405005456138,95,0.06979680061340332
248,31001.418565409487,87,0.05946540832519531
249,31300.414916059235,87,0.059413909912109375
250,30115.0920381241,93,0.0625760555267334
251,28888.59280530177,79,0.05144476890563965
252,30300.096319717497,86,0.058167219161987305
253,30497.53565675751,87,0.06363320350646973
254,30691.833624679413,85,0.05967068672180176
255,29963.346944371806,83,0.05731081962585449
256,32260.52198335299,84,0.05768084526062012
257,29483.551971357898,74,0.06085801124572754
258,31602.38810836172,84,0.06100773811340332
259,32429.50344817857,88,0.07753205299377441
260,30487.64000247968,86,0.06566357612609863
261,31253.545071361325,93,0.05897235870361328
262,29284.49866389729,76,0.046817779541015625
263,30238.98820229419,107,0.06921601295471191
264,28999.869703410477,80,0.05127239227294922
265,32629.75504773443,97,0.06334543228149414
266,30686.481015494006,87,0.05221843719482422
267,31770.405541939705,95,0.06176114082336426
268,31174.257074472043,90,0.05774545669555664
269,32034.0196502844,87,0.05165457725524902
270,28462.29578566773,65,0.0466158390045166
271,29045.054303616336,85,0.06580042839050293
272,28510.5521627728,80,0.05559086799621582
273,29957.34691836004,83,0.05670619010925293
274,31283.052795827556,109,0.0728445053100586
275,30442.801997320294,98,0.06319451332092285
276,28550.409714983944,89,0.06129002571105957
277,32919.57946734895,94,0.062323570251464844
278,31376.26403876522,81,0.050775766372680664
279,29368.547793754482,77,0.04653596878051758
280,31102.586103283524,84,0.06305456161499023
