,utility,niter,time
0,196.686786304045,1,0.0007710456848144531
1,80.01931283428821,2,0.0008602142333984375
2,97.66263289074539,0,0.00015401840209960938
3,162.10792489268928,1,0.0004680156707763672
4,137.50546226203505,1,0.0005154609680175781
5,73.98612099713586,1,0.0004818439483642578
6,141.88624494238826,2,0.0008106231689453125
7,131.84996925717033,1,0.0005469322204589844
8,153.15345223392956,1,0.0004780292510986328
9,145.97152564216938,2,0.0008051395416259766
10,147.87696338038842,1,0.0005686283111572266
11,102.20020680050973,2,0.000835418701171875
12,138.43830736608192,1,0.0004794597625732422
13,88.8651887692879,1,0.0004749298095703125
14,180.33780315810642,2,0.0008227825164794922
15,128.48677445406403,1,0.0004799365997314453
16,84.20097951017979,1,0.00047397613525390625
17,83.2906197167314,1,0.0005323886871337891
18,128.86763192125858,2,0.0008645057678222656
19,153.6106861471375,1,0.0004837512969970703
20,92.66203737147521,1,0.00047588348388671875
21,162.44272605719777,2,0.0008072853088378906
22,135.9088768843114,2,0.00089263916015625
23,91.75451350583305,1,0.0004858970642089844
24,170.88002059706318,1,0.00047659873962402344
25,112.68286356132842,0,0.00020813941955566406
26,153.40183912492571,1,0.00047326087951660156
27,106.50595612766966,1,0.0005364418029785156
28,148.38918153194172,1,0.0004734992980957031
29,78.03483319516923,1,0.0005066394805908203
30,160.93917567020452,2,0.0008008480072021484
31,164.67286420531113,3,0.0010983943939208984
32,196.39501631359082,2,0.0008683204650878906
33,129.00587410937845,1,0.0004553794860839844
34,96.8949365475058,2,0.0007605552673339844
35,154.9361904395734,2,0.0007648468017578125
36,104.79614222848386,2,0.0007600784301757812
37,201.90575389601918,1,0.0004534721374511719
38,107.56960890046699,1,0.0004799365997314453
39,101.57158386842218,1,0.0005228519439697266
40,119.79904050760584,1,0.00043702125549316406
41,185.82696872820674,2,0.0007526874542236328
42,92.52045446780457,1,0.00049591064453125
43,127.89845859434476,1,0.0004525184631347656
44,213.77088931592465,1,0.00044083595275878906
45,165.35959798922948,2,0.0007383823394775391
46,114.30959937675024,1,0.00047469139099121094
47,141.77552767670852,2,0.0007915496826171875
48,148.17095479883315,2,0.0007789134979248047
49,93.6425548032646,1,0.0004620552062988281
50,154.12944087651712,1,0.00046324729919433594
51,238.96386173074097,2,0.0007433891296386719
52,115.07227443411361,1,0.0004703998565673828
53,114.07530480624709,1,0.00044727325439453125
54,161.1591495201804,1,0.00042700767517089844
55,107.93140877448369,2,0.0007181167602539062
56,206.42494401966232,3,0.001073598861694336
57,89.66334044926053,2,0.0007250308990478516
58,164.00439451163203,1,0.00042819976806640625
59,175.971901256817,1,0.0004267692565917969
60,128.30988319972673,2,0.0008149147033691406
61,140.24646331613656,1,0.0004298686981201172
62,117.64531072315442,1,0.0004248619079589844
63,80.50505540538862,2,0.0007348060607910156
64,145.43555204130266,2,0.0007255077362060547
65,166.17522724422935,1,0.0004923343658447266
66,152.04335988580524,0,0.0001614093780517578
67,118.61330307046327,1,0.00041604042053222656
68,103.45906569373014,1,0.0004451274871826172
69,87.56700321737891,1,0.0004303455352783203
70,138.78579376794625,2,0.0007164478302001953
71,133.3590896333958,1,0.0004279613494873047
72,123.76741061025693,1,0.00042629241943359375
73,151.21364382716536,1,0.00042247772216796875
74,169.30704328528515,2,0.0007174015045166016
75,142.57278534364525,1,0.0004875659942626953
76,160.8892532895842,1,0.0004551410675048828
77,153.00248896809532,1,0.0004284381866455078
78,157.5187677209206,2,0.0007171630859375
79,71.56765864052925,1,0.00045752525329589844
80,158.99589287667737,2,0.0007245540618896484
81,132.09930410094023,2,0.0007538795471191406
82,122.74347816440495,1,0.0004343986511230469
83,148.15559295831468,3,0.0010936260223388672
84,161.1520323334255,0,0.0001633167266845703
85,110.72882017497412,2,0.0007202625274658203
86,136.61784981138393,2,0.0007259845733642578
87,138.04735337682519,0,0.00013566017150878906
88,134.23526427383786,2,0.0007197856903076172
89,98.08944565930723,2,0.0007262229919433594
90,86.29982616261609,0,0.0001628398895263672
91,124.5486433909435,2,0.0007572174072265625
92,159.54607347607745,0,0.00016546249389648438
93,116.58259536455849,0,0.00014638900756835938
94,150.57677685207037,1,0.0004279613494873047
95,175.69989358557729,2,0.0007803440093994141
96,139.9639074567856,2,0.0007231235504150391
97,138.03098278153539,2,0.0007560253143310547
98,111.60269719709322,2,0.0007343292236328125
99,131.03698829371433,2,0.0008146762847900391
100,108.54893274653075,1,0.0004363059997558594
101,145.23581109299676,1,0.0004341602325439453
102,183.42683303350694,3,0.0010714530944824219
103,179.20646882592084,2,0.0007042884826660156
104,101.1162255732307,1,0.00041747093200683594
105,174.7647162508971,2,0.0007331371307373047
106,206.0683343076628,2,0.0007035732269287109
107,102.46344188136536,2,0.0007040500640869141
108,68.87177517902668,0,0.0001609325408935547
109,152.41891602247048,2,0.0007307529449462891
110,124.97873135591738,2,0.000751495361328125
111,201.03560827720693,0,0.0001633167266845703
112,160.05170345118495,1,0.0004119873046875
113,184.8401677351627,1,0.0004210472106933594
114,104.67654830848994,2,0.0007789134979248047
115,250.03843765280007,2,0.0007295608520507812
116,177.93475005912137,1,0.00042247772216796875
117,186.47362551863836,0,0.0001475811004638672
118,122.71787312289591,1,0.0004100799560546875
119,201.30972558984433,1,0.0004749298095703125
120,163.08333949812308,2,0.0007038116455078125
121,76.64296329886817,2,0.0007052421569824219
122,157.80913252536143,2,0.0007374286651611328
123,104.25725383944084,2,0.0007038116455078125
124,174.4847427093975,2,0.0006964206695556641
125,171.35293611549633,2,0.0006999969482421875
126,166.87950527473703,4,0.0013210773468017578
127,137.5964103531544,2,0.0007724761962890625
128,153.55877386003814,1,0.00041961669921875
129,140.282561154059,1,0.0004169940948486328
130,114.06897137894002,1,0.0004322528839111328
131,196.60677417342737,2,0.000774383544921875
132,143.00439801210712,1,0.0004210472106933594
133,104.24819154157034,2,0.0007038116455078125
134,186.79047327154416,1,0.0004763603210449219
135,156.32840910099884,3,0.0010530948638916016
136,190.06728400257035,1,0.0004200935363769531
137,176.16681001242276,2,0.0007040500640869141
138,110.4124692573914,1,0.0004134178161621094
139,127.29114072961693,1,0.0004410743713378906
140,103.42234017261231,1,0.00041484832763671875
141,119.22662292307552,1,0.00041604042053222656
142,187.06515983578186,2,0.0007050037384033203
143,143.498746786698,2,0.0007355213165283203
144,116.76855929733782,1,0.0004458427429199219
145,74.3189477991776,1,0.00044417381286621094
146,160.34483718986144,1,0.0004162788391113281
147,163.1756535926019,2,0.0007002353668212891
148,181.4914333438072,2,0.0007569789886474609
149,106.41171877991644,2,0.0007035732269287109
150,152.6889555721317,1,0.00039696693420410156
151,150.66028939063105,1,0.0004818439483642578
152,205.41725807276515,2,0.0006670951843261719
153,103.19326913267338,2,0.0007023811340332031
154,151.91009406437396,1,0.0003986358642578125
155,108.64047614222467,2,0.0006666183471679688
156,123.6627992106154,0,0.0001246929168701172
157,118.33895676389179,1,0.00038909912109375
158,146.0522322906039,0,0.00015091896057128906
159,170.0209498446609,2,0.0006589889526367188
160,216.1523837342492,2,0.0006918907165527344
161,138.08970880124747,2,0.0006711483001708984
162,237.69215133594875,2,0.0006718635559082031
163,165.74134952376068,2,0.0007467269897460938
164,162.66096407058728,2,0.0006771087646484375
165,189.2412527734457,1,0.00040030479431152344
166,119.98636232405516,1,0.0004661083221435547
167,155.5342449760563,2,0.0007076263427734375
168,116.51129995238477,1,0.0004010200500488281
169,160.9755762892635,2,0.0007326602935791016
170,97.02492300536481,1,0.0004019737243652344
171,105.37735923378266,2,0.0006971359252929688
172,150.55979515627774,2,0.00067138671875
173,175.19854184520483,1,0.0003979206085205078
174,177.49856726667338,2,0.0007548332214355469
175,95.73081800425433,1,0.00045609474182128906
176,110.03094704622549,1,0.0004277229309082031
177,70.16441029837453,1,0.0004622936248779297
178,140.17384342949973,2,0.0007109642028808594
179,150.54761508759375,0,0.00016069412231445312
180,262.75554280327344,3,0.0010786056518554688
181,170.19030042203948,2,0.0007932186126708984
182,162.2370786270888,1,0.000438690185546875
183,79.43111974567937,1,0.0005021095275878906
184,143.5442012248188,2,0.0009064674377441406
185,98.4633703987169,1,0.000583648681640625
186,114.08711824585228,0,0.00014328956604003906
187,115.94283617948442,1,0.00046253204345703125
188,125.75400135941746,1,0.0004298686981201172
189,117.20583132682722,0,0.0001583099365234375
190,187.4797814927012,1,0.0004322528839111328
191,90.78059379113412,1,0.0004565715789794922
