,utility,niter,time
0,122274.15378136926,431,12.459254264831543
1,124594.54567892652,538,13.853572130203247
2,121234.23194690818,404,10.491839170455933
3,124462.61692488735,390,10.82152533531189
4,120510.34485416049,382,10.072443962097168
5,127033.85888502683,421,10.990105628967285
6,121426.20563283168,396,10.438584089279175
7,126057.01862414053,461,12.845643997192383
8,119817.31991724586,443,12.112637519836426
9,122243.19701814384,389,10.48421835899353
10,124831.4062614486,489,13.017624378204346
11,126320.97726696893,461,12.58676791191101
12,118000.99447750396,407,10.801631212234497
13,127410.48926685183,457,12.126310348510742
14,122780.31921286136,430,11.390494585037231
15,123072.43358634705,427,11.170886516571045
16,124404.00385887572,411,10.831605911254883
17,122237.45972266201,401,10.568549394607544
18,124087.52604540292,450,11.812228918075562
19,119673.76688564506,411,10.851924657821655
20,120921.81341666378,407,10.670160293579102
21,122758.41261485523,418,11.00260877609253
22,121977.20998722676,357,9.446475505828857
23,121670.75635607043,396,10.445362091064453
24,121483.19851779497,401,10.62900972366333
25,125083.18800742306,383,10.008433818817139
26,121386.13827845002,366,9.76818060874939
27,120679.81229130625,389,10.441017150878906
28,126239.55229019008,427,11.477610349655151
29,129305.79823154809,485,12.88064193725586
30,126199.51607185333,440,11.766370058059692
31,119439.66166852866,357,9.469756603240967
32,127187.62714008405,422,11.444353103637695
33,122480.03392005245,444,11.820763349533081
34,125076.1745163066,481,12.693168878555298
35,128257.78067086222,427,11.177595615386963
36,122595.62356211904,408,10.805588722229004
37,128459.2102409363,449,12.346812009811401
38,120705.11721048989,419,11.192597389221191
39,119182.47957109634,387,10.63256573677063
40,122379.36473711458,419,11.279656410217285
41,124184.74868233973,494,13.036152362823486
42,119521.38624304239,384,10.317869186401367
43,124671.92042656742,441,11.636077165603638
44,123168.62782670197,406,10.917572021484375
45,125162.94566521834,432,11.522372484207153
46,118646.19583128877,351,10.814142942428589
47,122137.5129266056,404,12.244206190109253
48,122583.82626670173,439,11.986867189407349
49,123239.8887435192,434,11.615085363388062
50,129441.63007647046,472,12.397140264511108
51,119284.64419461481,413,10.97677493095398
52,124690.07523799205,466,12.260898351669312
53,127735.17408684066,498,13.21202802658081
54,123829.51548628906,404,10.68397045135498
55,126716.3908768598,461,12.803972482681274
56,115065.72491317862,397,13.730374574661255
57,120815.2880579538,363,9.99255633354187
58,123096.47601733425,417,11.528064966201782
59,121724.96615761363,432,11.49848198890686
60,126898.42587743749,451,11.903160810470581
61,121713.29314885344,396,10.353472709655762
62,126949.47432261817,405,10.581760883331299
63,120728.68046828789,374,9.819886207580566
