,utility,niter,time
0,8515.689373793108,63,0.0405426025390625
1,8379.714635435672,57,0.03877973556518555
2,9849.954896588184,72,0.04676985740661621
3,8748.405400954556,57,0.036325693130493164
4,8700.603373268317,47,0.030210494995117188
5,9200.019392131355,70,0.044658660888671875
6,9235.911788208075,68,0.043399810791015625
7,7653.671920486214,51,0.03236961364746094
8,8898.414225662043,83,0.05190467834472656
9,8561.622578603208,63,0.039324283599853516
10,8791.783060481761,64,0.040300607681274414
11,7906.833572932426,59,0.0365598201751709
12,8821.12206846918,71,0.044461727142333984
13,8288.222626720297,63,0.041860342025756836
14,7820.432165724137,58,0.03582286834716797
15,8339.464815814174,54,0.03442668914794922
16,9263.614350945747,66,0.04171013832092285
17,9123.992016660484,58,0.03579354286193848
18,8256.985592202469,46,0.0298001766204834
19,8541.57826115119,54,0.033910274505615234
20,8434.603525342576,46,0.03060293197631836
21,8243.020894855603,59,0.03629755973815918
22,7352.467447571027,52,0.031432151794433594
23,9293.10795314472,83,0.05076479911804199
24,9243.390420256837,70,0.0426332950592041
25,8937.589226432512,55,0.03319978713989258
26,7937.695498542707,43,0.025982141494750977
27,8980.911789163749,53,0.03462576866149902
28,9392.13510449108,69,0.04308462142944336
29,8812.514681493152,71,0.04289126396179199
30,9251.464521163845,73,0.04531455039978027
31,8121.435471027929,71,0.042881011962890625
32,8333.074033062896,50,0.030166149139404297
33,9442.297501745874,60,0.03597664833068848
34,7810.687160740564,61,0.0374448299407959
35,8069.743211211562,57,0.03419089317321777
36,9127.29681990944,73,0.04399514198303223
37,8908.428310959724,47,0.03013014793395996
38,8077.6853358369535,64,0.03879737854003906
39,8295.552160438632,45,0.0271146297454834
40,7903.82607683427,56,0.03409528732299805
41,7866.516235768047,58,0.03483080863952637
42,7689.553174212197,56,0.03927278518676758
43,9492.484657399502,82,0.05074763298034668
44,7988.93587581465,61,0.038320064544677734
45,8689.042437773565,54,0.03465604782104492
46,8350.559473416517,61,0.03831887245178223
47,9427.5011713145,73,0.04514789581298828
48,8676.728117962735,75,0.047132253646850586
49,8902.298307056924,64,0.039003610610961914
50,8184.849007275419,49,0.038123130798339844
51,8415.201314866317,46,0.04752802848815918
52,9841.991212839148,70,0.055034637451171875
53,8162.633422947072,56,0.04423642158508301
54,8895.34530406392,76,0.08837580680847168
55,8786.948456248392,75,0.07587552070617676
56,8678.349234707975,63,0.06428265571594238
57,8414.031866567031,57,0.04473614692687988
58,8177.510513295766,84,0.05818438529968262
59,7818.615116993352,72,0.047476768493652344
60,9236.29121977678,55,0.041358232498168945
61,8788.198950979218,56,0.03758382797241211
62,9209.49409020771,52,0.03553438186645508
63,7920.936413731501,47,0.03944754600524902
64,7392.749123588499,32,0.023879051208496094
65,9940.056005659757,73,0.046819210052490234
66,8802.036555306733,75,0.04625821113586426
67,7827.093401410768,49,0.03423786163330078
68,9026.42783392517,53,0.0334017276763916
69,7877.258780241186,57,0.03601861000061035
70,8353.780369212553,58,0.03566575050354004
71,8532.805126899562,56,0.03417253494262695
72,7662.4410789387985,58,0.038422584533691406
73,8742.664748503652,47,0.03138303756713867
74,8986.689601455866,54,0.03350019454956055
75,8199.159692747671,60,0.037003517150878906
76,8494.944515717216,71,0.04394197463989258
77,8728.734462026645,56,0.03662109375
78,8394.837819457527,58,0.03655266761779785
79,8909.250786729759,63,0.03804135322570801
80,8655.253707084343,64,0.041404008865356445
81,8335.361613817258,86,0.053226470947265625
82,8260.734404601884,43,0.026607275009155273
83,8212.978303420005,59,0.03641772270202637
84,8391.87317019568,72,0.044156789779663086
