utility,niter,time
8743.972371810454,29,0.01744699478149414
8651.285565586324,34,0.0177004337310791
8498.416737423951,40,0.024472951889038086
8573.570122809753,29,0.014307975769042969
8221.35724579617,34,0.01622295379638672
8445.970221149302,36,0.01618647575378418
8631.36967633404,51,0.02889871597290039
7616.33594293374,26,0.012646675109863281
8774.186184176251,47,0.022068500518798828
9116.136662436458,31,0.01535654067993164
8188.816197440688,38,0.017484664916992188
9142.247139034389,32,0.014313459396362305
8271.151434036814,39,0.023200035095214844
8680.859913508639,27,0.01498556137084961
7901.347798492459,34,0.018671751022338867
7843.36275535162,26,0.038233041763305664
8147.442260835253,38,0.0457763671875
7901.0580069987,27,0.013396501541137695
8822.328830311812,35,0.021735429763793945
8275.087992521821,34,0.016791343688964844
8596.71237492309,31,0.015149354934692383
9356.420066601659,29,0.01378321647644043
9220.646032451139,46,0.020966053009033203
7936.547667033045,34,0.015081644058227539
8997.633625305158,46,0.022163867950439453
7328.866683468189,26,0.0131988525390625
9119.817305646813,39,0.022588014602661133
7667.175969420481,31,0.0155792236328125
8534.602806849132,35,0.016123294830322266
7140.24116096324,39,0.01755809783935547
7843.164175012668,36,0.02327275276184082
9679.212536300362,46,0.02145862579345703
8709.402362860867,36,0.0168607234954834
8694.108735206803,34,0.015363931655883789
8989.07438330206,51,0.022623300552368164
8297.811154711959,36,0.015940189361572266
7708.074211850134,29,0.019377470016479492
8812.066410409734,38,0.019123554229736328
7792.299256848879,24,0.011824607849121094
8918.351683170928,36,0.016577720642089844
8441.549400673644,31,0.014119386672973633
8363.955028378667,23,0.010234355926513672
7958.0051794645815,36,0.016155004501342773
9104.058458393707,44,0.03174281120300293
8175.331586455746,33,0.021698951721191406
8540.417642465985,40,0.019459247589111328
8369.883904205704,31,0.015408515930175781
7692.85254617932,27,0.012575864791870117
8400.881416457776,30,0.013786554336547852
7643.5019442604025,25,0.018531084060668945
8222.707403949562,41,0.020431995391845703
8134.846420618873,40,0.019461393356323242
8240.592986548032,28,0.013105154037475586
9001.152404707424,39,0.017794132232666016
8503.03887109711,26,0.011569499969482422
8696.436705611333,38,0.0272061824798584
8158.095106307443,24,0.013365745544433594
8865.775045237639,42,0.02481532096862793
8217.418156431058,36,0.02124166488647461
8311.196460558345,38,0.02324223518371582
8092.173929253461,42,0.07375979423522949
8242.157518294895,27,0.024884462356567383
8704.17425897983,40,0.022057771682739258
8222.921105610949,29,0.0157778263092041
7131.966533195775,28,0.014754772186279297
8688.232986559195,43,0.020753145217895508
8998.904815358308,45,0.02055835723876953
9745.187766934676,49,0.023760080337524414
8835.94881187822,40,0.023145437240600586
7737.901285093985,26,0.012711048126220703
8733.724917366755,33,0.01579141616821289
8919.231237868305,51,0.02721428871154785
8086.663431576289,34,0.02358388900756836
8835.71097968976,50,0.08163332939147949
8929.986251827951,34,0.018019437789916992
9099.630439357288,42,0.022949934005737305
9361.147928908646,48,0.021559476852416992
9913.01035555287,42,0.022703170776367188
8981.68963639622,32,0.015340805053710938
8742.271485773408,36,0.01753997802734375
8123.914807753585,41,0.01917576789855957
7528.520085040578,27,0.01223897933959961
9182.012650376168,38,0.01678919792175293
8094.693290659643,26,0.012289762496948242
8203.006585550731,33,0.016767024993896484
8102.556005232904,35,0.022858619689941406
8363.775834240976,36,0.06361794471740723
8239.365164271498,36,0.02431941032409668
9628.594292050784,42,0.025786876678466797
7919.791558632674,34,0.017578840255737305
7667.5520048581875,34,0.01666998863220215
8421.449831397262,32,0.01476740837097168
8476.956933753281,34,0.015678882598876953
8789.873087625323,34,0.015567541122436523
9707.509960531908,52,0.030841350555419922
7858.829004578147,35,0.01780557632446289
7463.473715723787,30,0.014962911605834961
8254.843360660063,29,0.013952493667602539
8227.830838792663,36,0.016622304916381836
8927.79472391256,35,0.015540122985839844
8380.200331646996,38,0.023438453674316406
8796.472106110758,41,0.020479679107666016
7523.378912828035,34,0.01641678810119629
9166.830080250704,60,0.02875065803527832
7262.088550422782,30,0.01390695571899414
8877.611567728276,37,0.017698049545288086
8889.888160890428,43,0.025274038314819336
8068.769531894134,35,0.0188140869140625
8084.305999136348,28,0.014534473419189453
8560.393751683596,32,0.015345573425292969
8263.770795522732,35,0.01642441749572754
8842.991368997014,32,0.02104473114013672
9080.9179488778,39,0.06657195091247559
9038.91944848044,35,0.021620988845825195
8787.730473841028,34,0.01598191261291504
8160.504466587716,47,0.023392438888549805
8667.243431083263,32,0.016897916793823242
8970.984356044315,37,0.02595043182373047
9350.449849863253,41,0.021760225296020508
8495.714540270048,30,0.01505899429321289
8583.95144499162,39,0.018952131271362305
8261.729827041432,31,0.014299631118774414
8134.913353620759,34,0.015501737594604492
7670.907110190027,30,0.020663738250732422
9401.043502454158,40,0.020325183868408203
9220.411750533298,44,0.022686243057250977
9408.987276200234,34,0.01726245880126953
8522.565949293483,44,0.020528316497802734
8776.675065370182,29,0.01390385627746582
8291.283187895286,37,0.01663661003112793
8070.467834615906,33,0.018415451049804688
8710.358932993631,45,0.021866321563720703
8408.844495140953,37,0.01840829849243164
8777.168416036468,57,0.02658557891845703
9421.70090313112,47,0.028532743453979492
7817.637157064066,29,0.014727354049682617
7527.5599677996615,26,0.01303243637084961
8853.073540225989,55,0.02634429931640625
8644.489220314415,49,0.022320270538330078
8700.465519400524,38,0.023118257522583008
8477.955701942014,26,0.013222455978393555
9102.048538223002,38,0.018898963928222656
8036.251652615322,32,0.014946460723876953
8279.728768829382,37,0.01714324951171875
8588.164028275769,39,0.017235517501831055
8640.406363891227,30,0.013576984405517578
8993.3934216279,32,0.018796920776367188
8813.56193358447,39,0.01866459846496582
9015.613133066425,55,0.025880098342895508
8503.029842765434,28,0.012868642807006836
7831.671166789474,34,0.015522956848144531
8251.826069820245,38,0.017125844955444336
8531.58538246448,46,0.020397663116455078
8573.697313278131,35,0.0192716121673584
8470.918653241599,38,0.017990589141845703
8465.727318059226,32,0.01573944091796875
8644.678084130861,36,0.01680612564086914
7726.694442849934,32,0.018912553787231445
7871.935487814508,33,0.02156686782836914
8198.895606493092,29,0.06859445571899414
7796.6503988244185,22,0.014863967895507812
7953.111888183534,21,0.014153242111206055
8092.854420142965,35,0.022197484970092773
7991.598105655118,32,0.02742743492126465
7547.299738124574,31,0.05518603324890137
8794.731926873234,31,0.025812149047851562
8474.354319305658,32,0.0216066837310791
8586.199769493736,29,0.018149375915527344
8506.296303289551,43,0.027521133422851562
8288.06173893961,36,0.05940985679626465
7973.056903851495,30,0.02581477165222168
8423.174552985934,43,0.05970454216003418
7958.155184572234,29,0.09051871299743652
8854.602893505435,40,0.06797599792480469
9637.859853443058,41,0.05929875373840332
8903.39246414913,43,0.02447962760925293
8121.137747514968,40,0.019855976104736328
8318.953297761618,38,0.023287296295166016
8885.49698704763,31,0.01564311981201172
7410.678645008491,30,0.014423370361328125
8131.923427795795,37,0.017083168029785156
8684.335564719444,33,0.015926837921142578
8583.194165557157,31,0.01560068130493164
9252.123009367308,38,0.029263734817504883
8056.391779715042,24,0.015175342559814453
9180.250455728066,30,0.020944833755493164
8838.81521805964,37,0.07831931114196777
7752.915764292771,35,0.022626876831054688
8846.767235672236,45,0.030324459075927734
7916.504753153324,35,0.01763772964477539
8246.086708971327,38,0.017961502075195312
8021.188399841537,42,0.018901348114013672
8884.583997835267,39,0.01743459701538086
9177.515013447104,35,0.02255725860595703
8869.63365540164,36,0.01765751838684082
7886.302417737712,28,0.013147830963134766
8468.843534728825,48,0.021864891052246094
7202.488472004186,36,0.01627326011657715
8309.283781871394,42,0.019572019577026367
8149.78007754761,28,0.02180767059326172
7300.532349449086,25,0.013344526290893555
9005.722154755516,40,0.020789384841918945
9117.027958024913,48,0.023404836654663086
9002.362349770829,49,0.02320241928100586
8613.602676933962,35,0.024784326553344727
7888.429258365136,35,0.01785135269165039
8064.072286799792,46,0.022419214248657227
9107.168567895176,33,0.01628708839416504
8627.739510723377,36,0.01741337776184082
8409.885498487736,33,0.015427350997924805
8003.603544169648,29,0.020727872848510742
8704.420219428126,32,0.07119536399841309
7167.318148386325,25,0.02749776840209961
9255.227585215138,47,0.03262066841125488
9020.943466158646,36,0.06530284881591797
8297.82182059473,45,0.032694339752197266
7784.856432437833,36,0.021602630615234375
8344.334677472281,33,0.018723249435424805
7735.6135091303695,32,0.019109249114990234
7875.3662509818605,26,0.014009475708007812
8572.454670658859,36,0.02169036865234375
8121.660645051118,40,0.021723270416259766
8559.696293414181,34,0.01758265495300293
8339.705984180353,40,0.02014470100402832
8630.9080929728,42,0.020894765853881836
8374.452055107758,30,0.020332813262939453
7666.134815155878,32,0.017549753189086914
7770.12810981839,32,0.016878843307495117
8040.666485957043,30,0.060150861740112305
8407.872871560781,31,0.02838873863220215
9153.534783507486,35,0.027887344360351562
9593.544188583886,38,0.0294187068939209
6810.637196037536,28,0.05535149574279785
8795.76563214367,39,0.025769948959350586
9102.971024134555,40,0.024672508239746094
8005.64048394348,34,0.02583146095275879
7771.77958856046,31,0.05754351615905762
9406.835488841145,42,0.031151771545410156
8297.625941727856,32,0.020788908004760742
8603.47487414469,28,0.020755767822265625
8424.697731427132,30,0.043509483337402344
8404.510890795287,37,0.0306699275970459
7752.492099862116,28,0.015208959579467773
8219.64382382129,27,0.019159555435180664
7849.42204879987,28,0.015525341033935547
8945.176058909763,38,0.020887136459350586
7923.562553491211,27,0.014508485794067383
7577.363951865853,27,0.014309406280517578
8504.953590377769,33,0.017243146896362305
8121.62031643424,29,0.019969701766967773
8329.971647120157,36,0.018772363662719727
7135.401086123818,22,0.01112675666809082
8956.491284004784,35,0.016492366790771484
8585.056226364542,29,0.014125585556030273
7967.709983465867,28,0.013668537139892578
8412.987663692758,32,0.015308380126953125
8326.09069399128,36,0.022824764251708984
8735.839173242906,39,0.020485639572143555
7914.625378344992,31,0.017004966735839844
7886.781039343061,33,0.0168001651763916
8851.907461684561,41,0.01979804039001465
9398.659870394553,36,0.017964839935302734
9141.697695953122,35,0.048400163650512695
9284.999058734062,39,0.05247235298156738
8514.423564613133,41,0.036481618881225586
8601.02252342915,32,0.027883529663085938
8560.622081923317,39,0.06342649459838867
8043.322926428744,45,0.03072500228881836
8588.254432148344,41,0.02041172981262207
8894.567374660204,46,0.021428823471069336
8424.275320326695,41,0.018283605575561523
9035.28350302868,42,0.020250320434570312
8866.179264373091,48,0.032723188400268555
8725.507749889857,36,0.06290316581726074
8363.024756674096,30,0.01625967025756836
8568.298564765451,30,0.013397455215454102
8920.966814702066,40,0.017641305923461914
9404.408721773578,57,0.03542685508728027
7966.303569483883,25,0.011605978012084961
8366.842648292257,31,0.015995502471923828
6804.135404889104,26,0.02414417266845703
8019.618636451754,31,0.03836822509765625
8344.256308828606,37,0.04898357391357422
7587.525754340535,27,0.041281700134277344
9333.954319090275,44,0.09094953536987305
8110.104810448423,31,0.03143048286437988
8173.21877061864,28,0.03241229057312012
7814.620898557899,28,0.01768040657043457
8715.428433495048,40,0.05398297309875488
8315.201110948423,39,0.030731916427612305
7736.881667833379,23,0.022332191467285156
7507.416376359064,25,0.016932010650634766
8116.308453441116,29,0.022570371627807617
8130.658481018225,26,0.0167844295501709
8723.197211603288,41,0.02182745933532715
8478.544328421007,28,0.02055954933166504
7083.774491321999,30,0.015452861785888672
7603.684548062616,33,0.01703953742980957
7997.458752543305,31,0.017299890518188477
9017.000428870939,31,0.01612091064453125
7941.523925557656,26,0.012977361679077148
7750.250565413566,32,0.02495718002319336
8375.489491176897,33,0.0605926513671875
8426.226653738891,39,0.026439428329467773
8076.650818749137,35,0.018115758895874023
8427.58992930479,37,0.0180816650390625
8794.324015928158,40,0.024651765823364258
8434.43755992439,35,0.01856064796447754
8891.415326262304,48,0.02404022216796875
8550.548048999226,45,0.022365093231201172
9199.589013221688,39,0.019120216369628906
8745.691501374202,46,0.03247714042663574
9190.449954609307,42,0.024970531463623047
9077.710091294684,35,0.06817317008972168
8704.70473638763,31,0.020467042922973633
8278.995648674672,30,0.01503896713256836
8793.206812174125,44,0.026807308197021484
8435.333900493093,45,0.0214536190032959
8861.551428568102,44,0.01994609832763672
7899.174492324679,29,0.013157844543457031
8189.995588052958,34,0.015134096145629883
8765.482237549186,36,0.015921831130981445
8281.976432127123,33,0.01875162124633789
8234.409581904192,28,0.014214754104614258
8345.44628724641,48,0.021720409393310547
10158.664759936453,40,0.018094301223754883
8975.64331369488,41,0.018366336822509766
9041.769392671533,43,0.01929497718811035
8276.583915815287,42,0.023110628128051758
8412.983225872256,36,0.01701641082763672
8787.375971852089,38,0.01704239845275879
8448.696293285378,29,0.012961387634277344
9151.608382131686,43,0.019125938415527344
8054.711627389974,34,0.015174388885498047
8682.866816552965,29,0.016707420349121094
7924.146239004614,40,0.018831491470336914
7815.696804554836,37,0.016497135162353516
7848.182394857282,32,0.014307022094726562
8966.704108732585,36,0.016162633895874023
8030.2867895876525,31,0.013748407363891602
7884.93259300317,20,0.009617328643798828
7915.2747076741025,33,0.0190279483795166
7712.246240196106,31,0.01461482048034668
8708.357556127972,35,0.016211748123168945
8633.595327110601,34,0.01517033576965332
6894.722491473607,26,0.01159524917602539
8521.806748129236,39,0.017225027084350586
8892.375815527736,47,0.020895004272460938
8656.398844509067,37,0.020399093627929688
7981.657709091491,27,0.012990236282348633
8683.067002719796,44,0.020301103591918945
9073.721336384355,30,0.014294624328613281
8437.29563559696,42,0.018680334091186523
8836.361892042558,39,0.017286062240600586
8077.959072383556,33,0.01878809928894043
8003.289956015935,37,0.017850637435913086
8987.82099940721,40,0.018485546112060547
8399.404015180287,29,0.013335943222045898
9257.475971930135,28,0.01244807243347168
7654.330094974335,32,0.014168977737426758
9277.500952079456,39,0.0173797607421875
8628.713397839821,40,0.02228379249572754
9400.701683426789,38,0.018114805221557617
8673.490116555384,27,0.012473344802856445
8591.88652072159,35,0.015709638595581055
7684.4621652129135,26,0.011636018753051758
10007.69217351251,50,0.02209162712097168
8866.90660926187,39,0.024441242218017578
8140.781975987382,35,0.01831841468811035
8113.521399254401,29,0.01358938217163086
8210.441652292204,27,0.012542486190795898
8848.912143949525,31,0.01390528678894043
9253.988337415067,33,0.014712333679199219
8723.81520848686,40,0.017752408981323242
8330.131089668575,28,0.0189666748046875
9636.243763715196,41,0.07567882537841797
8625.592357785918,29,0.017203092575073242
8520.012364578779,34,0.018440723419189453
7212.697957977432,20,0.010668516159057617
8918.029808627598,37,0.019609451293945312
8277.470252124906,34,0.023946523666381836
7702.421788372747,38,0.020574092864990234
8234.685462622594,36,0.018785715103149414
8550.310327884772,36,0.016970157623291016
8539.893100676945,31,0.01529240608215332
8652.69305834089,38,0.017024755477905273
8541.97688419128,32,0.019229888916015625
8790.38034995305,42,0.020591020584106445
8925.271386601946,47,0.02115941047668457
8879.595430053798,34,0.015084028244018555
8010.952275863132,26,0.011568307876586914
8369.728206842134,33,0.014699459075927734
8329.988462189256,33,0.0201566219329834
9026.45784460898,47,0.02311420440673828
7900.390892344836,22,0.010335206985473633
8553.055842931895,33,0.014715194702148438
8559.280298606038,33,0.014873266220092773
8539.009437985897,39,0.022858142852783203
8078.563431693828,32,0.020446062088012695
8804.040542582323,34,0.017384767532348633
8572.529031025617,40,0.019164562225341797
8571.413646635036,30,0.013798952102661133
7471.774320957809,32,0.01435708999633789
8364.689751350035,35,0.01585078239440918
8973.327120546532,44,0.025281667709350586
7882.714769869319,29,0.013825654983520508
8019.274215583595,31,0.01432180404663086
8523.3890836476,32,0.024580955505371094
7999.033554803001,44,0.05008959770202637
9403.793853867915,44,0.06799697875976562
9480.401798058927,50,0.04417157173156738
7683.004814941167,25,0.0163118839263916
8119.2998545004675,30,0.050858259201049805
8767.68857898212,37,0.021807432174682617
8990.351248700268,51,0.024502038955688477
8273.128737638084,32,0.022560596466064453
7951.4641503379935,27,0.013928413391113281
7014.380625077199,18,0.009411811828613281
9270.713646110493,40,0.022417306900024414
8738.053246043122,41,0.024901390075683594
8141.530104917493,30,0.06208920478820801
8933.158782439765,38,0.03533339500427246
7729.140883605104,28,0.01929163932800293
7877.117165881905,34,0.022139549255371094
8262.968569411583,31,0.018320798873901367
8585.388738995709,35,0.019306659698486328
8318.898821513863,27,0.01978898048400879
8362.46083249875,33,0.05770730972290039
8436.578658421218,28,0.016184091567993164
8818.845499065927,52,0.02463221549987793
8811.215416928511,35,0.015979290008544922
8221.085743478989,28,0.017705917358398438
8799.395471142798,35,0.01702713966369629
8680.518262941112,30,0.01902318000793457
8273.448271252842,33,0.01666736602783203
8101.508023707123,35,0.016353607177734375
7979.091997578836,34,0.015651941299438477
8286.487670534209,34,0.0201108455657959
9840.382608808242,51,0.024114131927490234
7695.087650536487,29,0.014574050903320312
8446.115394426784,31,0.014379262924194336
8195.41758292053,30,0.01349020004272461
7473.0731034236305,25,0.011284351348876953
9123.622262605644,30,0.013407707214355469
8539.992563742653,33,0.020284652709960938
8797.807546487566,32,0.022477388381958008
8434.427095538515,30,0.03520679473876953
7445.794906751923,43,0.03702116012573242
9110.925174390473,44,0.04830646514892578
8315.316332813309,44,0.07957720756530762
8275.423064653165,32,0.026626110076904297
8696.755253559006,24,0.015152215957641602
8800.901141630879,40,0.02574443817138672
8330.411665400014,40,0.02460026741027832
9081.612875699455,36,0.023279666900634766
9056.366860360698,39,0.07558417320251465
7532.957966991951,35,0.029099702835083008
8749.870853161574,41,0.02931666374206543
8911.287689132998,35,0.02102351188659668
8653.531008624166,42,0.022523880004882812
7613.306981158543,23,0.011294126510620117
8410.991359875636,46,0.03013896942138672
8519.923025094084,31,0.014960050582885742
8249.083958793695,29,0.013054132461547852
8267.710784054963,39,0.017383575439453125
9045.475390832631,39,0.018670320510864258
8201.111686440368,33,0.021120309829711914
8805.748153796816,34,0.018474817276000977
8747.43229080755,36,0.01644754409790039
8188.6284436938,26,0.011629343032836914
8920.11429851391,41,0.018153905868530273
8746.23425388676,41,0.017801284790039062
8461.135408886155,35,0.020816802978515625
8064.396248934638,25,0.011780261993408203
8568.959461716515,41,0.018038511276245117
9083.443604221948,43,0.01891160011291504
7840.801622283334,29,0.012386083602905273
9370.686706777244,37,0.01568436622619629
7514.017141020986,25,0.011074304580688477
7633.240340615686,24,0.016011714935302734
8958.8647610574,42,0.01962757110595703
8652.85833812919,38,0.017193078994750977
8731.735682177581,36,0.015851497650146484
8726.294747216652,47,0.020467281341552734
7820.050081906573,29,0.012857198715209961
8234.615907503292,39,0.027478933334350586
7832.263336797017,28,0.017142772674560547
8536.373319927365,41,0.01935124397277832
8178.235184468702,41,0.03495502471923828
8942.382155734358,39,0.08230209350585938
